CODGEO,LIBGEO,POPULATION
02644,Retheuil,379
02645,Reuilly-Sauvigny,217
02647,Ribeauville,69
02648,Ribemont,1969
02649,Rocourt-Saint-Martin,257
02650,Rocquigny,368
02651,Rogécourt,101
02652,Rogny,114
02653,Romeny-sur-Marne,496
02654,Romery,88
02655,Ronchères,114
02656,Roucy,382
02657,Rougeries,237
02658,Roupy,229
02659,Rouvroy,516
02660,Rouvroy-sur-Serre,39
02661,Royaucourt-et-Chailvet,235
02662,Rozet-Saint-Albin,307
02663,Rozières-sur-Crise,232
02664,Rozoy-Bellevalle,115
02665,Grand-Rozoy,310
02666,Rozoy-sur-Serre,1008
02667,Saconin-et-Breuil,238
02668,Sains-Richaumont,1035
02670,Saint-Algis,164
02671,Saint-Aubin,302
02672,Saint-Bandry,283
02673,Saint-Christophe-à-Berry,436
02674,Saint-Clément,54
02675,Sainte-Croix,123
02676,Saint-Erme-Outre-et-Ramecourt,1780
02677,Saint-Eugène,244
02678,Sainte-Geneviève,77
02679,Saint-Gengoulph,146
02680,Saint-Gobain,2269
02681,Saint-Gobert,266
02682,Saint-Mard,109
02683,Saint-Martin-Rivière,127
02684,Saint-Michel,3476
02685,Saint-Nicolas-aux-Bois,120
02686,Saint-Paul-aux-Bois,394
02687,Saint-Pierre-Aigle,338
02688,Saint-Pierre-lès-Franqueville,54
02689,Saint-Pierremont,46
02690,Sainte-Preuve,83
02691,Saint-Quentin,55649
02693,Saint-Rémy-Blanzy,211
02694,Saint-Simon,621
02695,Saint-Thibaut,66
02696,Saint-Thomas,85
02697,Samoussy,382
02698,Sancy-les-Cheminots,101
02699,Saponay,287
02701,Saulchery,719
02702,Savy,606
02703,Seboncourt,1103
02704,Selens,248
02705,La Selve,218
02706,Septmonts,560
02707,Septvaux,165
02708,Sequehart,208
02709,Serain,411
02710,Seraucourt-le-Grand,777
02711,Serches,311
02712,Sergy,157
02713,Seringes-et-Nesles,283
02714,Sermoise,340
02715,Serval,49
02716,Servais,294
02717,Séry-lès-Mézières,598
02718,Silly-la-Poterie,131
02719,Sinceny,2040
02720,Sissonne,2096
02721,Sissy,474
02722,Soissons,28410
02723,Soize,98
02724,Sommelans,62
02725,Sommeron,141
02726,Sommette-Eaucourt,186
02727,Sons-et-Ronchères,234
02728,Sorbais,291
02729,Soucy,102
02730,Soupir,278
02731,Le Sourd,165
02732,Surfontaine,99
02733,Suzy,313
02734,Taillefontaine,264
02735,Tannières,15
02736,Tartiers,168
02737,Tavaux-et-Pontséricourt,579
02738,Tergnier,13734
02739,Terny-Sorny,325
02740,Thenailles,228
02741,Thenelles,552
02742,Thiernu,98
02743,Le Thuel,181
02744,Torcy-en-Valois,83
02745,Toulis-et-Attencourt,128
02746,Travecy,684
02747,Trefcon,89
02748,Trélou-sur-Marne,955
02749,Troësnes,232
02750,Trosly-Loire,611
02751,Trucy,142
02752,Tugny-et-Pont,273
02753,Tupigny,348
02754,Ugny-le-Gay,176
02755,Urcel,570
02756,Urvillers,638
02757,Vadencourt,561
02758,Vailly-sur-Aisne,2005
02759,La Vallée-au-Blé,365
02760,La Vallée-Mulâtre,160
02761,Variscourt,190
02762,Vassens,163
02763,Vasseny,207
02764,Vassogne,81
02765,Vaucelles-et-Beffecourt,253
02766,Vaudesson,248
02767,Vauxrezis,332
02768,Vauxaillon,522
02769,Vaux-Andigny,941
02770,Vauxbuin,789
02772,Vaux-en-Vermandois,143
02773,Vauxtin,42
02774,Vendelles,114
02775,Vendeuil,949
02776,Vendhuile,565
02777,Vendières,166
02778,Vendresse-Beaulne,111
02779,Vénérolles,230
02780,Venizel,1365
02781,Verdilly,462
02782,Le Verguier,214
02783,Grand-Verly,140
02784,Petit-Verly,162
02785,Vermand,1079
02786,Verneuil-sous-Coucy,126
02787,Verneuil-sur-Serre,245
02788,Versigny,475
02789,Vervins,2502
02790,Vesles-et-Caumont,231
02791,Veslud,238
02792,Veuilly-la-Poterie,150
02793,Vézaponin,134
02794,Vézilly,187
02795,Vic-sur-Aisne,1684
02796,Vichel-Nanteuil,88
02797,Viel-Arcy,183
02798,Viels-Maisons,1179
02799,Vierzy,448
02800,Viffort,325
02801,Vigneux-Hocquet,268
02802,La Ville-aux-Bois-lès-Dizy,198
02803,La Ville-aux-Bois-lès-Pontavert,137
02804,Villemontoire,191
02805,Villeneuve-Saint-Germain,2519
02806,Villeneuve-sur-Fère,270
02807,Villequier-Aumont,629
02808,Villeret,305
02809,Villers-Agron-Aiguizy,81
02810,Villers-Cotterêts,10951
02812,Villers-Hélon,223
02813,Villers-le-Sec,289
02814,Villers-lès-Guise,171
02815,Villers-Saint-Christophe,442
02816,Villers-sur-Fère,521
02817,Ville-Savoye,76
02818,Villiers-Saint-Denis,1037
02819,Vincy-Reuil-et-Magny,121
02820,Viry-Noureuil,1713
02821,Vivaise,723
02822,Vivières,402
02823,Voharies,72
02824,Vorges,372
02826,Voulpaix,405
02827,Voyenne,315
02828,Vregny,90
02829,Vuillery,44
02830,Wassigny,971
02831,Watigny,374
02832,Wiège-Faty,215
02833,Wimy,466
02834,Wissignicourt,153
03001,Abrest,2904
03002,Agonges,315
03003,Ainay-le-Château,1019
03004,Andelaroche,260
03005,Archignat,339
03006,Arfeuilles,673
03007,Arpheuilles-Saint-Priest,354
03008,Arronnes,375
03009,Aubigny,140
03010,Audes,440
03011,Aurouër,420
03012,Autry-Issards,333
03013,Avermes,3897
03014,Avrilly,136
03015,Bagneux,319
03016,Barberier,139
03017,Barrais-Bussolles,197
03018,Bayet,707
03019,Beaulon,1680
03020,Beaune-d'Allier,291
03021,Bègues,227
03022,Bellenaves,1016
03023,Bellerive-sur-Allier,8501
03024,Bert,251
03025,Bessay-sur-Allier,1357
03026,Besson,774
03027,Bézenet,1000
03028,Billezois,387
03029,Billy,802
03030,Biozat,810
03031,Bizeneuille,294
03032,Blomard,227
03033,Bost,192
03034,Boucé,520
03035,Le Bouchaud,210
03036,Bourbon-l'Archambault,2556
03037,Braize,277
03038,Bransat,495
03039,Bresnay,373
03040,Bressolles,1081
03041,Le Brethon,334
03042,Le Breuil,539
03043,Broût-Vernet,1194
03044,Brugheas,1462
03045,Busset,932
03046,Buxières-les-Mines,1065
03047,La Celle,415
03048,Cérilly,1316
03049,Cesset,395
03050,La Chabanne,191
03051,Chambérat,312
03052,Chamblet,1097
03053,Chantelle,1061
03054,Chapeau,230
03055,La Chapelaude,1001
03056,La Chapelle,375
03057,La Chapelle-aux-Chasses,215
03058,Chappes,212
03059,Chareil-Cintrat,360
03060,Charmeil,913
03061,Charmes,400
03062,Charroux,367
03063,Chassenard,965
03064,Château-sur-Allier,179
03065,Châtel-de-Neuvre,551
03066,Châtel-Montagne,363
03067,Châtelperron,145
03068,Châtelus,115
03069,Châtillon,317
03070,Chavenon,132
03071,Chavroches,259
03072,Chazemais,507
03073,Chemilly,633
03074,Chevagnes,672
03075,Chezelle,193
03076,Chézy,235
03077,Chirat-l'Église,128
03078,Chouvigny,214
03079,Cindré,309
03080,Cognat-Lyonne,716
03081,Colombier,332
03082,Commentry,6329
03083,Contigny,601
03084,Cosne-d'Allier,2050
03085,Coulandon,660
03086,Coulanges,340
03087,Couleuvre,563
03088,Courçais,333
03089,Coutansouze,146
03090,Couzon,284
03091,Créchy,473
03092,Cressanges,630
03093,Creuzier-le-Neuf,1129
03094,Creuzier-le-Vieux,3299
03095,Cusset,12918
03096,Deneuille-lès-Chantelle,80
03097,Deneuille-les-Mines,363
03098,Désertines,4353
03099,Deux-Chaises,406
03100,Diou,1404
03101,Domérat,8940
03102,Dompierre-sur-Besbre,3071
03103,Le Donjon,1070
03104,Doyet,1203
03105,Droiturier,331
03106,Durdat-Larequille,1336
03107,Ébreuil,1252
03108,Échassières,390
03109,Escurolles,760
03110,Espinasse-Vozelle,985
03111,Estivareilles,1110
03112,Étroussat,643
03113,Ferrières-sur-Sichon,573
03114,La Ferté-Hauterive,295
03115,Fleuriel,337
03116,Fourilles,198
03117,Franchesse,463
03118,Gannat,5841
03119,Gannay-sur-Loire,404
03120,Garnat-sur-Engièvre,693
03121,Gennetines,671
03122,Gipcy,239
03124,Gouise,226
03125,La Guillermie,130
03126,Hauterive,1194
03127,Hérisson,633
03128,Huriel,2682
03129,Hyds,320
03130,Isle-et-Bardais,260
03131,Isserpent,520
03132,Jaligny-sur-Besbre,599
03133,Jenzat,513
03134,Laféline,208
03135,Lalizolle,336
03136,Lamaids,210
03137,Langy,280
03138,Lapalisse,3067
03139,Laprugne,319
03140,Lavault-Sainte-Anne,1154
03141,Lavoine,156
03142,Lenax,268
03143,Lételon,113
03144,Liernolles,208
03145,Lignerolles,754
03146,Limoise,163
03147,Loddes,159
03148,Loriges,358
03149,Louchy-Montfand,437
03150,Louroux-Bourbonnais,229
03151,Louroux-de-Beaune,176
03152,Louroux-de-Bouble,251
03154,Luneau,299
03155,Lurcy-Lévis,1925
03156,Lusigny,1708
03157,Magnet,958
03158,Haut-Bocage,894
03159,Malicorne,811
03160,Marcenat,382
03161,Marcillat-en-Combraille,897
03162,Marigny,197
03163,Mariol,793
03164,Le Mayet-d'École,275
03165,Le Mayet-de-Montagne,1389
03166,Mazerier,301
03167,Mazirat,279
03168,Meaulne-Vitray,887
03169,Meillard,310
03170,Meillers,145
03171,Mercy,264
03172,Mesples,130
03173,Molinet,1171
03174,Molles,877
03175,Monestier,299
03176,Monétay-sur-Allier,486
03177,Monétay-sur-Loire,268
03178,Montaiguët-en-Forez,317
03179,Montaigu-le-Blin,309
03180,Montbeugny,691
03181,Montcombroux-les-Mines,325
03182,Monteignet-sur-l'Andelot,265
03183,Le Montet,469
03184,Montilly,524
03185,Montluçon,36946
03186,Montmarault,1514
03187,Montoldre,643
03188,Montord,214
03189,Montvicq,711
03190,Moulins,19697
03191,Murat,295
03192,Nades,152
03193,Nassigny,183
03194,Naves,110
03195,Néris-les-Bains,2654
03196,Neuilly-en-Donjon,219
03197,Neuilly-le-Réal,1465
03198,Neure,182
03200,Neuvy,1596
03201,Nizerolles,341
03202,Noyant-d'Allier,679
03203,Paray-le-Frésil,384
03204,Paray-sous-Briailles,634
03205,Périgny,454
03206,La Petite-Marche,189
03207,Pierrefitte-sur-Loire,507
03208,Le Pin,403
03209,Poëzat,144
03210,Pouzy-Mésangy,399
03211,Prémilhat,2443
03212,Quinssaines,1456
03213,Reugny,253
03214,Rocles,386
03215,Rongères,570
03216,Ronnet,175
03217,Saint-Angel,747
03218,Saint-Aubin-le-Monial,265
03219,Saint-Bonnet-de-Four,208
03220,Saint-Bonnet-de-Rochefort,685
03221,Saint-Bonnet-Tronçais,728
03222,Saint-Caprais,87
03223,Saint-Christophe,481
03224,Saint-Clément,318
03225,Saint-Désiré,434
03226,Saint-Didier-en-Donjon,278
03227,Saint-Didier-la-Forêt,391
03228,Saint-Éloy-d'Allier,47
03229,Saint-Ennemond,651
03230,Saint-Étienne-de-Vicq,524
03231,Saint-Fargeol,195
03232,Saint-Félix,332
03233,Saint-Genest,402
03234,Saint-Gérand-de-Vaux,392
03235,Saint-Gérand-le-Puy,1027
03236,Saint-Germain-des-Fossés,3739
03237,Saint-Germain-de-Salles,425
03238,Saint-Hilaire,536
03239,Saint-Léger-sur-Vouzance,265
03240,Saint-Léon,601
03241,Saint-Léopardin-d'Augy,343
03242,Saint-Loup,549
03243,Saint-Marcel-en-Murat,131
03244,Saint-Marcel-en-Marcillat,151
03245,Saint-Martin-des-Lais,128
03246,Saint-Martinien,618
03247,Saint-Menoux,1009
03248,Saint-Nicolas-des-Biefs,178
03249,Saint-Palais,166
03250,Saint-Pierre-Laval,373
03251,Saint-Plaisir,388
03252,Saint-Pont,631
03253,Saint-Pourçain-sur-Besbre,438
03254,Saint-Pourçain-sur-Sioule,5090
03255,Saint-Priest-d'Andelot,146
03256,Saint-Priest-en-Murat,221
03257,Saint-Prix,782
03258,Saint-Rémy-en-Rollat,1691
03259,Saint-Sauvier,360
03260,Saint-Sornin,230
03261,Sainte-Thérence,193
03262,Saint-Victor,2118
03263,Saint-Voir,194
03264,Saint-Yorre,2713
03265,Saligny-sur-Roudon,693
03266,Sanssat,268
03267,Saulcet,706
03268,Saulzet,391
03269,Sauvagny,95
03270,Sazeret,155
03271,Serbannes,816
03272,Servilly,294
03273,Seuillet,509
03274,Sorbier,309
03275,Souvigny,1866
03276,Sussat,104
03277,Target,259
03278,Taxat-Senat,214
03279,Teillet-Argenty,565
03280,Terjat,219
03281,Le Theil,409
03282,Theneuille,370
03283,Thiel-sur-Acolin,1107
03284,Thionne,321
03285,Tortezais,177
03286,Toulon-sur-Allier,1131
03287,Treban,401
03288,Treignat,435
03289,Treteau,554
03290,Trévol,1646
03291,Trézelles,396
03292,Tronget,911
03293,Urçay,270
03294,Ussel-d'Allier,157
03295,Valignat,79
03296,Valigny,377
03297,Vallon-en-Sully,1606
03298,Varennes-sur-Allier,3569
03299,Varennes-sur-Tèche,258
03300,Vaumas,538
03301,Vaux,1076
03302,Veauce,36
03303,Venas,247
03304,Vendat,2200
03305,Verneix,595
03306,Le Vernet,1926
03307,Verneuil-en-Bourbonnais,256
03308,Vernusse,157
03309,Le Veurdre,460
03310,Vichy,25068
03311,Vicq,328
03312,Vieure,273
03313,Le Vilhain,262
03314,Villebret,1323
03315,Villefranche-d'Allier,1353
03316,Villeneuve-sur-Allier,1064
03317,Viplaix,306
03319,Voussac,473
03320,Ygrande,778
03321,Yzeure,13087
04001,Aiglun,1384
04004,Allemagne-en-Provence,527
04005,Allons,154
04006,Allos,697
04007,Angles,64
04008,Annot,1049
04009,Archail,16
04012,Aubenas-les-Alpes,103
04013,Aubignosc,556
04016,Authon,53
04017,Auzet,98
04018,Banon,966
04019,Barcelonnette,2622
04020,Barles,138
04021,Barras,135
04022,Barrême,436
04023,Bayons,183
04024,Beaujeu,137
04025,Beauvezer,372
04026,Bellaffaire,149
04027,Bevons,238
04028,Beynes,126
04030,Blieux,60
04031,Bras-d'Asse,580
04032,Braux,122
04033,Ubaye-Serre-Ponçon,721
04034,La Brillanne,1112
04035,Brunet,255
04036,Le Brusquet,966
04037,Le Caire,64
04039,Castellane,1543
04040,Le Castellard-Mélan,65
04041,Le Castellet,292
04042,Castellet-lès-Sausses,132
04043,Val-de-Chalvagne,88
04045,Céreste,1194
04046,Le Chaffaut-Saint-Jurson,693
04047,Champtercier,792
04049,Château-Arnoux-Saint-Auban,5184
04050,Châteaufort,28
04051,Châteauneuf-Miravail,72
04053,Châteauneuf-Val-Saint-Donat,503
04054,Châteauredon,71
04055,Chaudon-Norante,185
04057,Clamensane,176
04058,Claret,262
04059,Clumanc,204
04061,Colmars,431
04062,La Condamine-Châtelard,172
04063,Corbières,1161
04065,Cruis,645
04066,Curbans,538
04067,Curel,60
04068,Dauphin,823
04069,Demandolx,130
04070,Digne-les-Bains,16246
04072,Draix,113
04073,Enchastrayes,391
04074,Entrages,108
04075,Entrepierres,386
04076,Entrevaux,877
04077,Entrevennes,163
04079,L'Escale,1408
04081,Esparron-de-Verdon,414
04084,Estoublon,480
04085,Faucon-du-Caire,51
04086,Faucon-de-Barcelonnette,303
04087,Fontienne,129
04088,Forcalquier,4981
04090,Le Fugeret,189
04091,Ganagobie,85
04092,La Garde,77
04093,Gigors,58
04094,Gréoux-les-Bains,2628
04095,L'Hospitalet,89
04096,Jausiers,1133
04097,La Javie,391
04099,Lambruisse,98
04101,Lardiers,112
04102,Le Lauzet-Ubaye,211
04104,Limans,365
04106,Lurs,377
04107,Majastres,3
04108,Malijai,1987
04109,Mallefougasse-Augès,326
04110,Mallemoisson,1044
04111,Mane,1367
04112,Manosque,21754
04113,Marcoux,499
04115,Méailles,111
04116,Les Mées,3664
04118,Melve,110
04120,Val d'Oronaye,115
04121,Mézel,662
04122,Mirabeau,510
04123,Mison,1106
04124,Montagnac-Montpezat,422
04126,Montclar,414
04127,Montfort,346
04128,Montfuron,214
04129,Montjustin,56
04130,Montlaux,143
04132,Montsalier,127
04133,Moriez,225
04134,La Motte-du-Caire,554
04135,Moustiers-Sainte-Marie,693
04136,La Mure-Argens,336
04137,Nibles,43
04138,Niozelles,275
04139,Noyers-sur-Jabron,510
04140,Les Omergues,132
04141,Ongles,363
04142,Oppedette,53
04143,Oraison,5854
04144,La Palud-sur-Verdon,340
04145,Peipin,1476
04148,Peyroules,229
04149,Peyruis,2849
04150,Piégut,169
04151,Pierrerue,488
04152,Pierrevert,3672
04154,Pontis,85
04155,Prads-Haute-Bléone,186
04156,Puimichel,218
04157,Puimoisson,748
04158,Quinson,437
04159,Redortiers,73
04160,Reillanne,1621
04161,Méolans-Revel,337
04162,Revest-des-Brousses,271
04163,Revest-du-Bion,573
04164,Revest-Saint-Martin,69
04166,Riez,1828
04167,La Robine-sur-Galabre,312
04169,La Rochegiron,93
04170,La Rochette,66
04171,Rougon,104
04172,Roumoules,746
04173,Saint-André-les-Alpes,983
04174,Saint-Benoît,145
04175,Sainte-Croix-à-Lauze,84
04176,Sainte-Croix-du-Verdon,120
04177,Hautes-Duyes,42
04178,Saint-Étienne-les-Orgues,1249
04179,Saint-Geniez,95
04180,Saint-Jacques,63
04181,Saint-Jeannet,63
04182,Saint-Julien-d'Asse,196
04183,Saint-Julien-du-Verdon,150
04184,Saint-Jurs,139
04186,Saint-Laurent-du-Verdon,94
04187,Saint-Lions,51
04188,Saint-Maime,835
04189,Saint-Martin-de-Brômes,577
04190,Saint-Martin-les-Eaux,120
04191,Saint-Martin-lès-Seyne,13
04192,Saint-Michel-l'Observatoire,1240
04193,Saint-Paul-sur-Ubaye,200
04194,Saint-Pierre,97
04195,Saint-Pons,647
04197,Sainte-Tulle,3449
04199,Saint-Vincent-sur-Jabron,199
04200,Salignac,633
04201,Saumane,111
04202,Sausses,123
04203,Selonnet,429
04204,Senez,166
04205,Seyne,1360
04206,Sigonce,429
04207,Sigoyer,104
04208,Simiane-la-Rotonde,592
04209,Sisteron,7213
04210,Soleilhas,120
04211,Sourribes,180
04214,Tartonne,138
04216,Thèze,230
04217,Thoard,723
04218,Thorame-Basse,221
04219,Thorame-Haute,233
04220,Les Thuiles,398
04222,Turriers,325
04224,Ubraye,88
04226,Uvernet-Fours,583
04227,Vachères,264
04228,Valavoire,43
04229,Valbelle,271
04230,Valensole,3169
04231,Valernes,253
04233,Vaumeilh,259
04234,Venterol,251
04235,Verdaches,63
04236,Vergons,114
04237,Le Vernet,130
04240,Villars-Colmars,256
04241,Villemus,181
04242,Villeneuve,4094
04244,Volonne,1659
04245,Volx,3144
05001,Abriès,306
05003,Aiguilles,425
05004,Ancelle,905
05006,L'Argentière-la-Bessée,2307
05007,Arvieux,363
05008,Aspremont,341
05009,Aspres-lès-Corps,109
05010,Aspres-sur-Buëch,832
05011,Avançon,402
05012,Baratier,559
05013,Barcillonnette,151
05014,Barret-sur-Méouge,225
05016,La Bâtie-Montsaléon,234
05017,La Bâtie-Neuve,2487
05018,La Bâtie-Vieille,346
05019,La Beaume,155
05021,Le Bersac,152
05022,Bréziers,210
05023,Briançon,12370
05024,Bruis,77
05025,Buissard,204
05026,Ceillac,294
05027,Cervières,183
05028,Chabestan,136
05029,Chabottes,834
05031,Champcella,182
05032,Champoléon,148
05033,Chanousse,41
05035,Châteauneuf-d'Oze,27
05036,Châteauroux-les-Alpes,1146
05037,Châteauvieux,485
05038,Château-Ville-Vieille,338
05039,Chauffayer,383
05040,Chorges,2810
05043,Les Costes,178
05044,Crévoux,140
05045,Crots,1022
05046,Embrun,6177
05047,Éourres,128
05048,L'Épine,192
05049,Esparron,40
05050,Espinasses,728
05051,Étoile-Saint-Cyrice,31
05052,Eygliers,761
05053,Garde-Colombe,546
05054,La Fare-en-Champsaur,453
05055,La Faurie,315
05056,Forest-Saint-Julien,317
05057,Fouillouse,236
05058,Freissinières,208
05059,La Freissinouse,786
05060,Furmeyer,143
05061,Gap,40776
05062,Le Glaizil,174
05063,La Grave,487
05064,La Chapelle-en-Valgaudémar,101
05065,Guillestre,2301
05066,La Haute-Beaume,9
05068,Jarjayes,421
05070,Laragne-Montéglin,3455
05071,Lardier-et-Valença,329
05072,Laye,234
05073,Lazer,361
05074,Lettret,171
05075,Manteyer,424
05076,Méreuil,80
05077,Molines-en-Queyras,305
05078,Monêtier-Allemont,293
05079,Le Monêtier-les-Bains,1024
05080,Montbrand,65
05081,Montclus,60
05082,Mont-Dauphin,146
05084,Montgardin,462
05085,Montgenèvre,510
05086,Montjay,105
05087,Montmaur,515
05088,Montmorin,90
05089,Montrond,63
05090,La Motte-en-Champsaur,215
05091,Moydans,47
05092,Neffes,744
05093,Névache,359
05094,Nossage-et-Bénévent,14
05095,Le Noyer,289
05096,Orcières,715
05097,Orpierre,341
05098,Les Orres,569
05099,Oze,109
05100,Pelleautier,684
05101,Vallouise-Pelvoux,1241
05102,La Piarre,90
05103,Le Poët,771
05104,Poligny,302
05106,Prunières,298
05107,Puy-Saint-André,466
05108,Puy-Saint-Eusèbe,137
05109,Puy-Saint-Pierre,529
05110,Puy-Saint-Vincent,283
05111,Puy-Sanières,257
05112,Rabou,77
05113,Rambaud,374
05114,Réallon,260
05115,Remollon,434
05116,Réotier,193
05117,Ribeyret,105
05118,Val Buëch-Méouge,1355
05119,Risoul,638
05120,Ristolas,73
05121,Rochebrune,170
05122,La Roche-de-Rame,837
05123,La Roche-des-Arnauds,1498
05124,La Rochette,472
05126,Rosans,492
05127,Rousset,171
05128,Saint-André-d'Embrun,644
05129,Saint-André-de-Rosans,145
05130,Saint-Apollinaire,138
05131,Saint-Auban-d'Oze,84
05132,Saint-Bonnet-en-Champsaur,2021
05133,Saint-Chaffrey,1643
05134,Saint-Clément-sur-Durance,291
05135,Sainte-Colombe,58
05136,Saint-Crépin,703
05139,Dévoluy,994
05140,Saint-Étienne-le-Laus,294
05141,Saint-Eusèbe-en-Champsaur,150
05142,Saint-Firmin,468
05144,Saint-Jacques-en-Valgodemard,147
05145,Saint-Jean-Saint-Nicolas,997
05146,Saint-Julien-en-Beauchêne,124
05147,Saint-Julien-en-Champsaur,357
05148,Saint-Laurent-du-Cros,520
05149,Saint-Léger-les-Mélèzes,345
05150,Sainte-Marie,40
05151,Saint-Martin-de-Queyrières,1131
05152,Saint-Maurice-en-Valgodemard,133
05153,Saint-Michel-de-Chaillol,315
05154,Saint-Pierre-d'Argençon,157
05155,Saint-Pierre-Avez,30
05156,Saint-Sauveur,454
05157,Saint-Véran,236
05158,Le Saix,103
05159,Saléon,91
05160,Salérans,94
05161,La Salle-les-Alpes,1003
05162,La Saulce,1502
05163,Le Sauze-du-Lac,145
05164,Savines-le-Lac,1063
05165,Savournon,253
05166,Serres,1272
05167,Sigottier,87
05168,Sigoyer,664
05169,Sorbiers,38
05170,Tallard,2151
05171,Théus,202
05172,Trescléoux,318
05173,Upaix,456
05174,Val-des-Prés,656
05176,Valserres,253
05177,Vars,573
05178,Ventavon,520
05179,Veynes,3159
05180,Les Vigneaux,521
05181,Villar-d'Arêne,330
05182,Villar-Loubière,42
05183,Villar-Saint-Pancrace,1457
05184,Vitrolles,206
06001,Aiglun,86
