school_code,lat,lon,region_code,address,postal_code,town,name,region,pop_count,closed,Académie
0870278E,45.83542429999999,1.2644847,75,2 place du Presidial,87000.0,Limoges,Ecole élémentaire Presidial,Nouvelle-Aquitaine,135098.0,2016,LIMOGES
0860090F,46.536399200000005,0.8536503000000001,75,Place de la Mairie,86310.0,Antigny,Ecole d'Antigny,Nouvelle-Aquitaine,578.0,2017,POITIERS
0860223A,46.5695048,0.6439464,75,1 rue St Martial,86300.0,Chauvigny,Ecole primaire Saint-Martial,Nouvelle-Aquitaine,7086.0,2016,POITIERS
0860399S,46.424957299999996,0.8682027,75,Rue de Belgique,86500.0,Montmorillon,Ecole primaire Ville haute,Nouvelle-Aquitaine,6197.0,2016,POITIERS
0951629E,49.0300763,2.0205773000000002,11,4 chemin des Hauts Toupets,95490.0,Vauréal,Ecole maternelle Les Hauts Toupets,Île-de-France,15705.0,2016,VERSAILLES
0951845P,49.1339431,2.2312397,11,Rue Robert Lepeltier,95660.0,Champagne-sur-Oise,Ecole maternelle Georges Duhamel,Île-de-France,4717.0,2016,VERSAILLES
0880467E,48.225184000000006,6.763816499999999,44,10 rue Le Village,88600.0,Belmont-sur-Buttant,Ecole primaire de Belmont-sur-Buttant,Grand-Est,288.0,2016,NANCY-METZ
0881081X,48.32320285,7.115688766050679,44,30 rue Maurice Lemaire,88490.0,Colroy-la-Grande,Ecole de Colroy-la-Grande,Grand-Est,535.0,2016,NANCY-METZ
0860716L,46.5695048,0.6439464,75,Rue Pouzillard,86300.0,Chauvigny,Ecole maternelle Louise Michel,Nouvelle-Aquitaine,7086.0,2016,POITIERS
9710191F,16.2408636,-61.533407700000005,1,46 rue Schoëlcher,97110.0,Pointe-à-Pitre,Ecole primaire Amédée Fengarol 1,Guadeloupe,15826.0,2017,GUADELOUPE
0850361F,46.4251677,-1.4883469999999999,52,2 rue Tulipes Hameau des Conches,85560.0,Longeville-sur-Mer,Ecole Les Tulipes,Pays-de-la-Loire,2455.0,2016,NANTES
0922453S,48.9026,2.30551,11,55 rue de Villeneuve,92110.0,Clichy,Ecole maternelle du Landy,Île-de-France,59255.0,2017,VERSAILLES
0922576A,48.8144,2.31606,11,103 rue Maurice Arnoux,92120.0,Montrouge,Ecole maternelle Maurice Arnoux,Île-de-France,49656.0,2016,VERSAILLES
9740185H,-20.926965799999998,55.3361334,4,122 rue des Lataniers,97419.0,La Possession,Ecole maternelle Evariste Courteaud,La-Réunion,31439.0,2016,LA REUNION
9740275F,-21.284012399999998,55.41359620000001,4,Route de Cilaos,97421.0,Saint-Louis,Ecole primaire Leon Dierx,La-Réunion,52656.0,2016,LA REUNION
0770439J,48.8773018,2.7056056,11,9 avenue du Stade,77400.0,Lagny-sur-Marne,Ecole maternelle Fort du Bois,Île-de-France,20718.0,2017,CRETEIL
0770842X,48.737539,2.951462,11,Place de la Mairie,77540.0,Lumigny-Nesles-Ormeaux,Ecole élémentaire de Nesles la Gilberde,Île-de-France,1543.0,2017,CRETEIL
0771586F,48.539927,2.6608169,11,1 rue Nicolas Tappereau,77000.0,Melun,Ecole maternelle Les Mezereaux 2,Île-de-France,40066.0,2017,CRETEIL
0420304C,45.6072875,4.0627318,84,Place Bouvier,42600.0,Montbrison,Ecole maternelle Centre,Auvergne-et-Rhône-Alpes,15673.0,2017,LYON
0420335L,45.434898700000005,4.3212622000000005,84,Cité Piotière,42230.0,Roche-la-Molière,Ecole maternelle Piotière,Auvergne-et-Rhône-Alpes,10093.0,2017,LYON
0420505W,45.7523386,3.9746568999999994,84,Le Chapitre,42130.0,Leigneux,Ecole primaire Le Bourg,Auvergne-et-Rhône-Alpes,401.0,2017,LYON
0421188N,45.5351545,4.2799016482570895,84,Rue Emile Zola-La Chapelle,42160.0,Andrézieux-Bouthéon,Ecole maternelle Rimbaud,Auvergne-et-Rhône-Alpes,9844.0,2017,LYON
0421509M,45.4401467,4.3873058,84,5 allée Jean Racine,42100.0,Saint-Étienne,Ecole maternelle Monthieu,Auvergne-et-Rhône-Alpes,172023.0,2017,LYON
0772507G,48.8567,2.7855615,11,5 place Thomas Le Pilleur,77700.0,Serris,Ecole élémentaire Robert Doisneau,Île-de-France,8369.0,2017,CRETEIL
0430515B,45.060809000000006,4.302941000000001,84,4 route du Mazet,43400.0,Le Chambon-sur-Lignon,Ecole Elémentaire,Auvergne-et-Rhône-Alpes,2570.0,2017,CLERMONT-FERRAND
0511613B,48.9566218,4.3628851,44,Rue André Malraux,51000.0,Châlons-en-Champagne,Ecole maternelle Croix Dampierre,Grand-Est,44899.0,2017,REIMS
0511919J,48.82692415,3.9542037745950895,44,7 rue des Hauts,51130.0,Val-des-Marais,Ecole maternelle de Val-des-Marais,Grand-Est,568.0,2017,REIMS
0520108K,48.4441591,5.1694389,44,2 rue des écoles,52300.0,Suzannecourt,Ecole de Suzannecourt,Grand-Est,358.0,2017,REIMS
0540160F,49.276047600000005,5.868485,44,1 place de la Mairie,54150.0,Anoux,Ecole élémentaire d'Anoux,Grand-Est,252.0,2017,NANCY-METZ
0601686G,49.31280555,1.8171514778628102,32,13 Grande rue Grande rue,60590.0,Villers-sur-Trie,Ecole de Villers-sur-Trie,Hauts-de-France,336.0,2017,AMIENS
0750979G,48.856610100000005,2.3514992,11,51 rue Ramponeau,75020.0,Paris,Ecole primaire Ramponeau,Île-de-France,194771.0,2017,PARIS
0621750R,50.6032472,2.1830816000000004,32,19 A rue Principale,62560.0,Coyecques,Ecole primaire de Coyecques,Hauts-de-France,576.0,2017,LILLE
0622062E,50.3812113,2.3361053,32,20 bis rue de Fruges,62130.0,Saint-Pol-sur-Ternoise,Ecole primaire Jacques Prévert,Hauts-de-France,5081.0,2017,LILLE
0622283V,50.4245,2.7738,32,Rue Blanqui,62800.0,Liévin,Ecole maternelle Adrienne Berteloot,Hauts-de-France,31517.0,2017,LILLE
0370301B,47.166718200000005,0.2402095,24,Rue des Fontenils,37500.0,Chinon,Ecole maternelle Rochelude,Centre-Val-de-Loire,8044.0,2016,ORLEANS-TOURS
0370804Y,47.4052448,0.6658199,24,16 rue Jean Moulin,37540.0,Saint-Cyr-sur-Loire,Ecole maternelle Moulin,Centre-Val-de-Loire,16239.0,2016,ORLEANS-TOURS
0371106B,47.385141100000006,0.5545861999999999,24,7 rue des écoles,37230.0,Luynes,Ecole maternelle Lebert,Centre-Val-de-Loire,5207.0,2017,ORLEANS-TOURS
0381653R,44.9624037,5.745270099999999,84,Place Albert Rivet,38770.0,La Motte-d'Aveillans,Ecole maternelle Le Bourg,Auvergne-et-Rhône-Alpes,1797.0,2016,GRENOBLE
0360076M,46.42981760000001,2.1188539,24,Le bourg,36160.0,Vijon,Ecole élémentaire de Vijon,Centre-Val-de-Loire,309.0,2017,ORLEANS-TOURS
0370148K,47.4052448,0.6658199,24,64 avenue de la République,37540.0,Saint-Cyr-sur-Loire,Ecole primaire Ré,Centre-Val-de-Loire,16239.0,2016,ORLEANS-TOURS
0270068C,49.0268903,1.1510163999999998,28,14 rue d'Artois Saint Michel,27000.0,Évreux,Ecole maternelle Jean Macé,Normandie,49722.0,2016,ROUEN
0270073H,49.0268903,1.1510163999999998,28,4 rue Anatole France,27000.0,Évreux,Ecole maternelle Maxime Marchand,Normandie,49722.0,2016,ROUEN
0270337V,49.1025,0.48956000000000005,28,4 rue de l'Eglise,27230.0,Saint-Vincent-du-Boulay,Ecole élémentaire de Saint-Vincent-du-Boulay,Normandie,350.0,2017,ROUEN
0270503A,49.0906709,1.1411476,28,4 rue de l'Iton,27930.0,Saint-Germain-des-Angles,Ecole élémentaire de Saint-Germain-des-Angles,Normandie,196.0,2017,ROUEN
0271805R,49.0268903,1.1510163999999998,28,59 rue Saint Germain,27000.0,Évreux,Ecole élémentaire Evreux rue Saint-Germain,Normandie,49722.0,2016,ROUEN
0280376G,48.3037516936298,0.8490794332218901,24,18 rue du Général Lebreton,28480.0,Luigny,Ecole élémentaire de Luigny,Centre-Val-de-Loire,403.0,2017,ORLEANS-TOURS
0280449L,48.2639007,1.2125473999999998,24,2 rue Saint Martin,28120.0,Vieuvicq,Ecole élémentaire de Vieuvicq,Centre-Val-de-Loire,469.0,2017,ORLEANS-TOURS
0280543N,48.320885100000005,0.8163959,24,1 rue des Acacias,28400.0,Nogent-le-Rotrou,Ecole maternelle Groupe scolaire Jean Macé,Centre-Val-de-Loire,10496.0,2016,ORLEANS-TOURS
0910160E,48.448035299999994,2.2948861000000003,11,18 Grande rue Grand rue,91590.0,Orveau,Ecole Antoine de St.exupery,Île-de-France,194.0,2017,VERSAILLES
0320313S,43.4322445,0.7846079,76,Le village,32420.0,Tournan,Ecole élémentaire Tournan,Occitanie,205.0,2017,TOULOUSE
0940721Y,48.7960018,2.5426621,11,52 avenue du Bois,94430.0,Chennevières-sur-Marne,Ecole maternelle Paris,Île-de-France,18134.0,2016,CRETEIL
0382478M,45.3481942,5.3072813,84,Le bourg,38590.0,Brézins,Ecole maternelle de Brézins,Auvergne-et-Rhône-Alpes,1917.0,2016,GRENOBLE
0382587F,45.614003000000004,5.1580574,84,Rue Jean Moulin Cidex 725,38090.0,Villefontaine,Ecole maternelle mas de la Raz,Auvergne-et-Rhône-Alpes,18168.0,2016,GRENOBLE
0383002G,45.373000000000005,5.95104,84,Rue Aimé Paquet,38660.0,Saint-Vincent-de-Mercuze,Ecole maternelle Doudard de Lagrée,Auvergne-et-Rhône-Alpes,1476.0,2016,GRENOBLE
0390454G,46.8966981,5.9677182,27,2 rue de Salins,39110.0,Lemuy,Ecole élémentaire de Lemuy,Bourgogne-et-Franche-Comté,233.0,2016,BESANCON
0391066X,47.0921047,5.4925463,27,10 cours Georges Clémenceau,39100.0,Dole,Ecole élémentaire Jeanne d'Arc,Bourgogne-et-Franche-Comté,23312.0,2016,BESANCON
0911883C,48.6612042,2.3322423999999997,11,6 bis avenue de Sequigny,91360.0,Villemoisson-sur-Orge,Ecole maternelle Les Erables,Île-de-France,6950.0,2017,VERSAILLES
0920758Z,48.829358299999996,2.1756092999999996,11,3 allée Louvois,92430.0,Marnes-la-Coquette,Ecole élémentaire la marché,Île-de-France,1673.0,2017,VERSAILLES
0450459E,48.018342600000004,1.7957935,24,20 rue des Tilleuls,45520.0,Huêtre,Ecole primaire d'Huêtre,Centre-Val-de-Loire,279.0,2016,ORLEANS-TOURS
0460200T,44.397033799999996,1.7695063000000002,76,Rue Pech Barriat,46260.0,Limogne-en-Quercy,Ecole maternelle de Limogne-en-Quercy,Occitanie,786.0,2016,TOULOUSE
0460391A,44.7389115,1.9077203999999999,76,Le bourg,46120.0,Anglars,Ecole primaire d'Anglars,Occitanie,206.0,2016,TOULOUSE
0460523U,44.4778915,1.2872058000000002,76,Le bourg,46140.0,Luzech,Ecole maternelle de Luzech,Occitanie,1711.0,2016,TOULOUSE
0510606G,49.0354975,4.2088812,44,6 place de la République,51150.0,Aigny,Ecole maternelle d'Aigny,Grand-Est,263.0,2016,REIMS
0510630H,48.9566218,4.3628851,44,15 avenue Charles de Gaulle,51000.0,Châlons-en-Champagne,Ecole maternelle d'application Jean de la Fontaine,Grand-Est,44899.0,2016,REIMS
0511584V,48.7586232,3.7684724000000003,44,9 rue Georges Lainé,51120.0,Broyes,Ecole maternelle de Broyes,Grand-Est,367.0,2016,REIMS
0540179B,49.2128736,5.9750234,44,3 rue du 8 Mai 1945,54580.0,Auboué,Ecole maternelle Irène Joliot-Curie,Grand-Est,2536.0,2016,NANCY-METZ
0420104K,45.5351545,4.2799016482570895,84,Rue de la Paix,42160.0,Andrézieux-Bouthéon,Ecole maternelle Pasteur,Auvergne-et-Rhône-Alpes,9844.0,2016,LYON
0420267M,45.3869468,4.2858545,84,5 rue de l'Alcazar,42700.0,Firminy,Ecole maternelle Bois de la Barge,Auvergne-et-Rhône-Alpes,17066.0,2017,LYON
0421199A,45.603063399999996,4.3148078000000005,84,Montée du Docteur Odin,42330.0,Saint-Galmier,Ecole maternelle Petit Prince,Auvergne-et-Rhône-Alpes,5643.0,2016,LYON
0540157C,49.3348009,5.881725,44,3 rue de Sancy,54560.0,Anderny,Ecole élémentaire d'Anderny,Grand-Est,259.0,2016,NANCY-METZ
0670196Z,48.4330923,7.485117599999999,44,108 rue du Four,67210.0,Goxwiller,Ecole maternelle de Goxwiller,Grand-Est,852.0,2017,STRASBOURG
0332328B,45.1861565,-1.0575333999999998,75,1 rue François Mitterrand,33990.0,Hourtin,Ecole maternelle Groupe scolaire J.g Teyssier,Nouvelle-Aquitaine,3375.0,2017,BORDEAUX
0671133T,48.721185,7.361716800000001,44,4 rue de Saverne,67700.0,Gottenhouse,Ecole élémentaire de Gottenhouse,Grand-Est,393.0,2016,STRASBOURG
0671466E,48.84129975,7.60049258863281,44,15 rue de Haguenau,67350.0,Pfaffenhoffen,Ecole maternelle Philippe Chretien Schweitzer,Grand-Est,2794.0,2016,STRASBOURG
0672148W,48.86669439999999,7.1906291,44,17 rue de Phalsbourg,67320.0,Drulingen,Ecole maternelle de Drulingen,Grand-Est,1483.0,2016,STRASBOURG
0672152A,49.0036278,7.7899563999999994,44,10 rue des écoles,67510.0,Lembach,Ecole maternelle de Lembach,Grand-Est,1614.0,2016,STRASBOURG
0672228H,48.509485299999994,7.269141599999999,44,Rue des écoles,67130.0,Wisches,Ecole élémentaire de Wisches,Grand-Est,2121.0,2017,STRASBOURG
0542078R,48.559399600000006,6.9646289,44,Grande rue,54480.0,Val-et-Châtillon,Ecole de Val-et-Châtillon,Grand-Est,623.0,2016,NANCY-METZ
0490123T,47.376337899999996,-0.1104675,52,6 avenue Victor Hugo,49160.0,Longué-Jumelles,Ecole maternelle de Longué-Jumelles,Pays-de-la-Loire,6875.0,2016,NANTES
0320426P,43.8375617,0.384666,76,Le village,32410.0,Beaucaire,Ecole Beaucaire,Occitanie,276.0,2017,TOULOUSE
0672362D,48.8522761,7.6293725785611795,44,46 Grand rue,67350.0,Uberach,Ecole maternelle Pierre Pflimlin,Grand-Est,1178.0,2016,STRASBOURG
0680649L,47.7195745,7.1647103,44,2 rue de l'église,68520.0,Burnhaupt-le-Bas,Ecole maternelle de Burnhaupt-le-Bas,Grand-Est,1828.0,2016,STRASBOURG
0680679U,47.5394593,7.333050599999999,44,5 rue de Muespach,68480.0,Roppentzwiller,Ecole maternelle de Roppentzwiller,Grand-Est,689.0,2016,STRASBOURG
0680707Z,47.930557,6.964591800000001,44,57 Grand rue,68820.0,Kruth,Ecole maternelle de Kruth,Grand-Est,959.0,2017,STRASBOURG
0341861N,43.565399299999996,3.9017114,76,25 rue Alberti,34970.0,Lattes,Ecole maternelle Port Ariane,Occitanie,15748.0,2016,MONTPELLIER
0681455M,47.9024133,7.253469,44,4 rue des Roitelets,68500.0,Issenheim,Ecole maternelle la Colombe,Grand-Est,3457.0,2017,STRASBOURG
0681518F,48.0284909,7.5024451,44,8 rue des écoles,68600.0,Wolfgantzen,Ecole maternelle de Wolfgantzen,Grand-Est,1041.0,2016,STRASBOURG
0390301R,46.778218700000004,5.9408961,27,1 rue de l'Ecole,39300.0,Saint-Germain-en-Montagne,Ecole de Saint-Germain-en-Montagne,Bourgogne-et-Franche-Comté,451.0,2016,BESANCON
0491850V,47.497443,0.0923350673280189,52,5 rue relais du Petit Verger,49490.0,Noyant,Ecole maternelle de Noyant,Pays-de-la-Loire,1879.0,2016,NANTES
0560668X,47.8758768,-3.0199362,53,Rue de Botkermarrec,56150.0,Baud,Ecole maternelle du Centre,Bretagne,6126.0,2016,RENNES
0561493U,47.747733600000004,-3.3660907,53,Rue de Galway,56100.0,Lorient,Ecole maternelle Jean Paul Sartre,Bretagne,57961.0,2016,RENNES
0570770C,49.2716496,6.646490700000001,44,2 rue Principale,57550.0,Berviller-en-Moselle,Ecole élémentaire de Berviller-en-Moselle,Grand-Est,496.0,2016,NANCY-METZ
0570930B,49.0540236,7.146237299999999,44,Rue Saint-Etienne,57905.0,Wittring,Ecole maternelle de Wittring,Grand-Est,809.0,2016,NANCY-METZ
0571701P,49.0530406,6.9316068,44,106 rue du lac,57510.0,Puttelange-aux-Lacs,Ecole élémentaire Diefenbach,Grand-Est,3096.0,2016,NANCY-METZ
0440866C,47.273351700000006,-2.2138904999999998,52,1 rue Victor Marre Penhoet,44600.0,Saint-Nazaire,Ecole primaire Paul Bert,Pays-de-la-Loire,68513.0,2016,NANTES
0440894H,47.273351700000006,-2.2138904999999998,52,69 rue de Cardurand,44600.0,Saint-Nazaire,Ecole primaire Gambetta,Pays-de-la-Loire,68513.0,2016,NANTES
0441574X,47.4035523,-0.938858676210172,52,4 rue de la Mairie,49123.0,Le Fresne-sur-Loire,Ecole Le Petit Prince,Pays-de-la-Loire,977.0,2016,NANTES
0595107F,50.3952484,3.2326712000000004,32,67 place Charles de Gaulle,59870.0,Vred,Ecole maternelle Henri des,Hauts-de-France,1353.0,2016,LILLE
0352436H,48.0243796,-1.7469644,53,16 avenue Jules Tricault,35170.0,Bruz,Ecole maternelle Jacques Prévert,Bretagne,16855.0,2016,RENNES
0421532M,45.4825111,4.5741514,84,Route de Saint-Paul,42740.0,Saint-Paul-en-Jarez,Ecole maternelle Les Pins,Auvergne-et-Rhône-Alpes,4486.0,2016,LYON
0421536S,45.4401467,4.3873058,84,19 rue Ch.gounod,42000.0,Saint-Étienne,Ecole primaire Montreynaud Gounod,Auvergne-et-Rhône-Alpes,172023.0,2016,LYON
0600289N,49.63096015177629,2.30825410992372,32,6 rue Marcel Dassault,60120.0,Plainville,Ecole élémentaire de Plainville,Hauts-de-France,163.0,2016,AMIENS
0640925H,43.228615999999995,-1.04231086760756,75,Le bourg,64120.0,Juxue,Ecole de Juxue,Nouvelle-Aquitaine,203.0,2016,BORDEAUX
0370184Z,47.4197523,0.8470549999999999,24,1 rue Touche,37210.0,Vernou-sur-Brenne,Ecole Cousse,Centre-Val-de-Loire,2673.0,2016,ORLEANS-TOURS
0312594B,43.5241,1.82637,76,2 côté de Peyrolle,31460.0,Auriac-sur-Vendinelle,Ecole maternelle d'Auriac-sur-Vendinelle,Occitanie,991.0,2016,TOULOUSE
0320168J,43.3825423,0.22356910000000002,76,Le village,32730.0,Montégut-Arros,Ecole élémentaire Montegut sur Arros,Occitanie,291.0,2016,TOULOUSE
0400758G,44.149503499999994,-0.7377402,75,Place Gambetta,40630.0,Sabres,Ecole maternelle de Sabres,Nouvelle-Aquitaine,1210.0,2016,BORDEAUX
0650749L,43.1831715,-0.0268132,76,18 rue Georges Clémenceau,65380.0,Ossun,Ecole maternelle Paul Guth,Occitanie,2314.0,2017,TOULOUSE
0320309M,43.476111100000004,0.2763889,76,Le village,32170.0,Tillac,Ecole élémentaire Tillac,Occitanie,262.0,2016,TOULOUSE
0320489H,43.4709929,0.5218082,76,Le village,32300.0,Clermont-Pouyguillès,Ecole élémentaire Clermont Pouyguilles,Occitanie,159.0,2016,TOULOUSE
0330258B,44.841225,-0.5800364,75,248 rue Berruer,33000.0,Bordeaux,Ecole maternelle d'application Flornoy,Nouvelle-Aquitaine,243626.0,2017,BORDEAUX
0330305C,44.841649600000004,0.214969,75,43 rue des Frères Reclus,33220.0,Sainte-Foy-la-Grande,Ecole maternelle Pauline Kergomard,Nouvelle-Aquitaine,2321.0,2016,BORDEAUX
0420329E,46.0345572,4.0729178,84,49 rue du Matel,42300.0,Roanne,Ecole maternelle Matel,Auvergne-et-Rhône-Alpes,35507.0,2016,LYON
0572537Y,49.119696399999995,6.176355200000001,44,22 rue du 18 Juin 1940,57070.0,Metz,Ecole maternelle Bellecroix la Volière,Grand-Est,118634.0,2016,NANCY-METZ
0660423B,42.463264200000005,1.9382158999999999,76,Place de l'Eglise,66760.0,Ur,Ecole primaire d'Ur,Occitanie,349.0,2016,MONTPELLIER
0620575N,50.2120584,2.7982832,32,Rue de la Mairie,62175.0,Boisleux-Saint-Marc,Ecole primaire RPI 22,Hauts-de-France,261.0,2016,LILLE
0620982F,50.4754,2.6621898999999996,32,Allée de la Loisne,62290.0,Noeux-les-Mines,Ecole primaire Marie Curie,Hauts-de-France,12424.0,2016,LILLE
0370284H,47.3900474,0.6889268,24,6 rue des Jacobins,37000.0,Tours,Ecole maternelle France,Centre-Val-de-Loire,134803.0,2016,ORLEANS-TOURS
0572948V,48.9041672,6.8109744999999995,44,8 rue des écoles,57670.0,Nébing,Ecole maternelle de Nébing,Grand-Est,365.0,2016,NANCY-METZ
0641092P,43.3048593427608,-1.04383321898218,75,Le bourg,64120.0,Saint-Just-Ibarre,Ecole de Saint-Just-Ibarre,Nouvelle-Aquitaine,233.0,2016,BORDEAUX
0380840G,45.3732685,4.796158599999999,84,2 rue de la Mairie,38550.0,Le Péage-de-Roussillon,Ecole maternelle Bayard,Auvergne-et-Rhône-Alpes,6730.0,2016,GRENOBLE
0641713P,43.370894299999996,-0.6294320999999999,75,10 rue Victor Hugo,64150.0,Mourenx,Ecole primaire Jules Ferry,Nouvelle-Aquitaine,6770.0,2016,BORDEAUX
0650240H,43.320741299999995,-0.0047759,76,Larrose,65320.0,Tarasteix,Ecole élémentaire de Tarasteix,Occitanie,262.0,2016,TOULOUSE
0650447H,43.299055100000004,0.5938321999999999,76,Le village,65230.0,Thermes-Magnoac,Ecole élémentaire de Thermes-Magnoac,Occitanie,220.0,2016,TOULOUSE
0782494M,48.8642975,2.1377696,11,Chemin du Bas des Grands Près,78380.0,Bougival,Ecole maternelle Claude Monet,Île-de-France,8729.0,2016,VERSAILLES
0622957C,50.4894092,2.4844817999999997,32,40 rue de la Cavée,62470.0,Calonne-Ricouart,Ecole maternelle Henri Barbusse,Hauts-de-France,5563.0,2016,LILLE
0790172H,46.3239455,-0.4645212,75,Place Louis Jouvet,79000.0,Niort,Ecole maternelle Groupe scolaire E. Pérochon,Nouvelle-Aquitaine,57393.0,2016,POITIERS
0610659K,48.474748600000005,0.14859589999999998,28,Le bourg,61250.0,Semallé,Ecole élémentaire de Semallé,Normandie,388.0,2016,CAEN
0610949A,48.4221718,0.06361280000000001,28,Rue du Champ des Vignes,61000.0,Saint-Germain-du-Corbéis,Ecole maternelle de Saint-Germain-du-Corbéis,Normandie,3868.0,2016,CAEN
0611079S,48.6688475,-0.0279343955886449,28,Le bourg,61570.0,Vrigny,Ecole maternelle de Vrigny,Normandie,358.0,2016,CAEN
0140342W,49.0045765,-0.1725382,28,Le bourg,14190.0,Rouvres,Ecole élémentaire de Rouvres,Normandie,213.0,2016,CAEN
0140375G,49.182800799999995,-0.3690815,28,117 rue d'Authie,14000.0,Caen,Ecole maternelle Authie-Sud,Normandie,107229.0,2016,CAEN
0140428P,49.182800799999995,-0.3690815,28,12 rue du Pont Creon,14000.0,Caen,Ecole maternelle J Guehenno,Normandie,107229.0,2016,CAEN
0140665X,48.9420561,-0.2205177,28,Place de l'église,14700.0,Soulangy,Ecole élémentaire de Soulangy,Normandie,256.0,2016,CAEN
0800251N,49.906092,2.0512212,32,8 rue du Bois,80540.0,Oissy,Ecole primaire d'Oissy,Hauts-de-France,234.0,2016,AMIENS
0800414R,49.9363775,3.1162449,32,14 rue de Bretagne,80240.0,Hervilly,Ecole d'Hervilly,Hauts-de-France,164.0,2016,AMIENS
0800618M,50.15183579999999,1.9013003000000002,32,13 rue du Bas,80135.0,Millencourt-en-Ponthieu,Ecole de Millencourt-en-Ponthieu,Hauts-de-France,370.0,2016,AMIENS
0800832V,49.8941708,2.2956951,32,26 rue Metz l'Evêque,80000.0,Amiens,Ecole maternelle Notre-Dame,Hauts-de-France,132699.0,2016,AMIENS
0801818S,49.8949866,2.1126148,32,1 place de l'église,80540.0,Saisseval,Ecole élémentaire Roger Cordonnier,Hauts-de-France,239.0,2016,AMIENS
0802059D,49.8941708,2.2956951,32,Rue du Docteur Fafet,80000.0,Amiens,Ecole maternelle Fafet,Hauts-de-France,132699.0,2016,AMIENS
0890669U,47.900929999999995,3.62501,27,4 impasse des écoles,89550.0,Héry,Ecole maternelle d'Héry,Bourgogne-et-Franche-Comté,1871.0,2016,DIJON
0890738U,47.870565500000005,3.32272821477273,27,5 place M Muzard,89110.0,Aillant-sur-Tholon,Ecole maternelle d'Aillant-sur-Tholon,Bourgogne-et-Franche-Comté,1399.0,2016,DIJON
0602079J,49.60864829999999,1.9960584,32,1 rue Principale,60360.0,Prévillers,Ecole élémentaire de Prévillers,Hauts-de-France,207.0,2016,AMIENS
0890909E,47.62493,3.9733,27,Rue des écoles,89440.0,Massangis,Ecole de Massangis,Bourgogne-et-Franche-Comté,406.0,2016,DIJON
0890972Y,48.0017354,3.7280324,27,12 rue du Puits,89600.0,Saint-Florentin,Ecole maternelle du Puits,Bourgogne-et-Franche-Comté,4692.0,2017,DIJON
0891039W,47.744136100000006,3.6477869,27,1 rue de l'Eglise,89530.0,Saint-Bris-le-Vineux,Ecole primaire de Saint-Bris-le-Vineux,Bourgogne-et-Franche-Comté,1085.0,2016,DIJON
0891260L,47.507613662238505,3.8850272886971497,27,15 rue haute,89200.0,Blannay,Ecole élémentaire de Blannay,Bourgogne-et-Franche-Comté,124.0,2016,DIJON
0900255N,47.608574299999994,6.8096061,27,2 rue Ferdinand Anthony,90800.0,Urcerey,Ecole primaire Urcerey,Bourgogne-et-Franche-Comté,202.0,2016,BESANCON
0840883D,44.0066403,4.8725016,93,116 impasse Sévigné,84700.0,Sorgues,Ecole maternelle Les Ramières,Provence-Alpes-Côte-d'Azur,18500.0,2016,AIX-MARSEILLE
0610908F,48.580906,-0.38203748624326295,28,Rue Alexandre Lainé,61600.0,La Ferté-Macé,Ecole maternelle Jacques Prévert,Normandie,5661.0,2016,CAEN
0620345N,50.4821963,2.5461922,32,Place Guynemer,62700.0,Bruay-la-Buissière,Ecole maternelle Georges Guynemer,Hauts-de-France,22802.0,2016,LILLE
0850313D,46.466112200000005,-0.8063735,52,Rue de la Croix du Camp,85200.0,Fontenay-le-Comte,Ecole élémentaire Marceau Bretaud,Pays-de-la-Loire,13647.0,2016,NANTES
0624014B,50.8064,1.73997,32,22 rue du Général de Gaulle,62720.0,Rinxent,Ecole maternelle Ferry-Mendès-France,Hauts-de-France,2862.0,2016,LILLE
0640267T,43.20545870000001,-1.1557764,75,Le bourg,64220.0,Ainhice-Mongelos,Ecole élémentaire d'Ainhice-Mongelos,Nouvelle-Aquitaine,161.0,2016,BORDEAUX
0681137S,47.8208892,7.5410482000000005,44,6 rue des Anciens Combattants,68490.0,Chalampé,Ecole maternelle de Chalampé,Grand-Est,967.0,2017,STRASBOURG
0770718M,48.6354878,2.7954418,11,15 rue Saint Nicolas,77390.0,Guignes,Ecole élémentaire de Guignes,Île-de-France,3358.0,2016,CRETEIL
0681827S,48.07775170000001,7.3579641,44,2 A rue de Riquewihr,68000.0,Colmar,Ecole maternelle Les Hortensias,Grand-Est,67956.0,2017,STRASBOURG
0771307C,48.4149956,3.2394035,11,281 rue Jules Ferry,77480.0,Bray-sur-Seine,Ecole maternelle de Bray-sur-Seine,Île-de-France,2294.0,2016,CRETEIL
0911502N,48.5692542,2.0357586,11,Rue de Paris,91410.0,Saint-Cyr-sous-Dourdan,Ecole maternelle Les Ormes,Île-de-France,1006.0,2016,VERSAILLES
0671287K,48.4377779,7.2238892,44,155 rue de l'Eglise,67130.0,Wildersbach,Ecole Ets Prot,Grand-Est,303.0,2016,STRASBOURG
0671491G,48.4961447,7.257279799999999,44,12 rue de la gare,67130.0,Russ,Ecole maternelle de Russ,Grand-Est,1282.0,2016,STRASBOURG
0671492H,48.3489201,7.1068599,44,Grand rue,67420.0,Saales,Ecole maternelle de Saales,Grand-Est,820.0,2016,STRASBOURG
0672446V,48.8982028302106,7.3117369255297895,44,Rue des Rochers,67290.0,Wimmenau,Ecole maternelle de Wimmenau,Grand-Est,1132.0,2017,STRASBOURG
